#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
2631;671;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2632;671;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2633;671;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;671;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2634;672;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2635;672;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2636;672;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2637;672;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;672;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2638;673;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2639;673;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2640;673;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2641;673;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;673;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2642;674;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2643;674;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2644;674;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2645;674;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;674;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2646;675;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2647;675;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2648;675;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2649;675;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;675;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2650;676;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2651;676;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2652;676;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2653;676;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;676;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2654;677;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2655;677;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2656;677;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2657;677;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;677;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2658;678;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2659;678;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2660;678;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2661;678;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;678;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2662;679;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2663;679;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2664;679;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2665;679;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;679;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2666;680;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2667;680;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2668;680;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2669;680;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;680;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2670;681;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2671;681;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2672;681;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2673;681;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;681;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2674;682;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2675;682;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2676;682;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2677;682;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;682;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2678;683;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2679;683;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2680;683;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2681;683;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;683;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2682;684;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2683;684;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2684;684;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2685;684;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;684;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2686;685;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2687;685;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2688;685;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2689;685;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;685;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2690;686;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2691;686;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2692;686;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2693;686;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;686;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2694;687;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2695;687;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2696;687;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2697;687;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;687;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2698;688;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L3;3a;0.3;22.0;41.89;30.58;20.24;1.63;1.8;0.0;0.13;197.42;
2699;688;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1b;22.4;3.5;20.11;17.56;14.78;0.08;0.1;0.0;0.05;6.04;
2700;688;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;L1;1a;26.0;5.0;14.61;10.14;4.92;0.04;0.05;0.0;0.0;2.1;
2701;688;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;Restholz 1;Restholz 1;31.1;1.9;4.7;2.44;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;688;�briges Nadelholz;199;5;2133;41.2934185398527;33.0;;;;;;;;1.76;1.95;;;205.62;
#
2702;689;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;2a;0.3;6.5;22.82;20.0;18.23;0.2;0.22;0.0;0.2;20.94;
2703;689;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L1;1b;6.9;6.0;18.18;16.44;14.22;0.12;0.14;0.0;0.07;9.14;
2704;689;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;1a;13.0;8.0;14.13;10.15;4.27;0.07;0.08;0.0;0.0;3.28;
2705;689;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;Restholz 1;Restholz 1;21.1;1.9;4.09;2.18;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;689;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;;;;;;;;0.39;0.44;;;33.4;
#
2706;690;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;2a;0.3;6.5;22.82;20.0;18.23;0.2;0.22;0.0;0.2;20.94;
2707;690;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L1;1b;6.9;6.0;18.18;16.44;14.22;0.12;0.14;0.0;0.07;9.14;
2708;690;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;1a;13.0;8.0;14.13;10.15;4.27;0.07;0.08;0.0;0.0;3.28;
2709;690;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;Restholz 1;Restholz 1;21.1;1.9;4.09;2.18;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;690;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;;;;;;;;0.39;0.44;;;33.4;
#
2710;691;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;2a;0.3;6.5;22.82;20.0;18.23;0.2;0.22;0.0;0.2;20.94;
2711;691;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L1;1b;6.9;6.0;18.18;16.44;14.22;0.12;0.14;0.0;0.07;9.14;
2712;691;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;1a;13.0;8.0;14.13;10.15;4.27;0.07;0.08;0.0;0.0;3.28;
2713;691;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;Restholz 1;Restholz 1;21.1;1.9;4.09;2.18;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;691;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;;;;;;;;0.39;0.44;;;33.4;
#
2714;692;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;2a;0.3;6.5;22.82;20.0;18.23;0.2;0.22;0.0;0.2;20.94;
2715;692;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L1;1b;6.9;6.0;18.18;16.44;14.22;0.12;0.14;0.0;0.07;9.14;
2716;692;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;1a;13.0;8.0;14.13;10.15;4.27;0.07;0.08;0.0;0.0;3.28;
2717;692;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;Restholz 1;Restholz 1;21.1;1.9;4.09;2.18;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;692;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;;;;;;;;0.39;0.44;;;33.4;
#
2718;693;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;2a;0.3;6.5;22.82;20.0;18.23;0.2;0.22;0.0;0.2;20.94;
2719;693;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L1;1b;6.9;6.0;18.18;16.44;14.22;0.12;0.14;0.0;0.07;9.14;
2720;693;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;1a;13.0;8.0;14.13;10.15;4.27;0.07;0.08;0.0;0.0;3.28;
2721;693;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;Restholz 1;Restholz 1;21.1;1.9;4.09;2.18;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;693;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;;;;;;;;0.39;0.44;;;33.4;
#
2722;694;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;2a;0.3;6.5;22.82;20.0;18.23;0.2;0.22;0.0;0.2;20.94;
2723;694;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L1;1b;6.9;6.0;18.18;16.44;14.22;0.12;0.14;0.0;0.07;9.14;
2724;694;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;1a;13.0;8.0;14.13;10.15;4.27;0.07;0.08;0.0;0.0;3.28;
2725;694;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;Restholz 1;Restholz 1;21.1;1.9;4.09;2.18;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;694;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;;;;;;;;0.39;0.44;;;33.4;
#
2726;695;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;2a;0.3;6.5;22.82;20.0;18.23;0.2;0.22;0.0;0.2;20.94;
2727;695;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L1;1b;6.9;6.0;18.18;16.44;14.22;0.12;0.14;0.0;0.07;9.14;
2728;695;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;L2;1a;13.0;8.0;14.13;10.15;4.27;0.07;0.08;0.0;0.0;3.28;
2729;695;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;Restholz 1;Restholz 1;21.1;1.9;4.09;2.18;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;695;�briges Nadelholz;199;5;2133;22.6798808607327;23.0;;;;;;;;0.39;0.44;;;33.4;
#
2730;696;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;3a;0.3;3.0;32.69;30.24;28.52;0.2;0.22;0.0;0.77;23.84;
2731;696;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L2;2b;3.4;10.5;28.42;25.11;21.85;0.51;0.57;0.0;0.24;57.6;
2732;696;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;2a;14.0;4.0;21.77;20.05;18.04;0.12;0.14;0.0;0.11;12.45;
2733;696;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1b;18.1;3.0;17.93;16.21;14.31;0.06;0.07;0.0;0.05;4.34;
2734;696;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1a;21.2;5.5;14.18;10.15;5.21;0.05;0.05;0.0;0.0;2.28;
2735;696;�briges Nadelholz;199;5;2133;32.316652660589;29.0;Restholz 1;Restholz 1;26.8;2.2;5.0;2.64;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;696;�briges Nadelholz;199;5;2133;32.316652660589;29.0;;;;;;;;0.95;1.05;;;100.6;
#
2736;697;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;3a;0.3;3.0;32.69;30.24;28.52;0.2;0.22;0.0;0.77;23.84;
2737;697;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L2;2b;3.4;10.5;28.42;25.11;21.85;0.51;0.57;0.0;0.24;57.6;
2738;697;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;2a;14.0;4.0;21.77;20.05;18.04;0.12;0.14;0.0;0.11;12.45;
2739;697;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1b;18.1;3.0;17.93;16.21;14.31;0.06;0.07;0.0;0.05;4.34;
2740;697;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1a;21.2;5.5;14.18;10.15;5.21;0.05;0.05;0.0;0.0;2.28;
2741;697;�briges Nadelholz;199;5;2133;32.316652660589;29.0;Restholz 1;Restholz 1;26.8;2.2;5.0;2.64;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;697;�briges Nadelholz;199;5;2133;32.316652660589;29.0;;;;;;;;0.95;1.05;;;100.6;
#
2742;698;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;3a;0.3;3.0;32.69;30.24;28.52;0.2;0.22;0.0;0.77;23.84;
2743;698;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L2;2b;3.4;10.5;28.42;25.11;21.85;0.51;0.57;0.0;0.24;57.6;
2744;698;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;2a;14.0;4.0;21.77;20.05;18.04;0.12;0.14;0.0;0.11;12.45;
2745;698;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1b;18.1;3.0;17.93;16.21;14.31;0.06;0.07;0.0;0.05;4.34;
2746;698;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1a;21.2;5.5;14.18;10.15;5.21;0.05;0.05;0.0;0.0;2.28;
2747;698;�briges Nadelholz;199;5;2133;32.316652660589;29.0;Restholz 1;Restholz 1;26.8;2.2;5.0;2.64;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;698;�briges Nadelholz;199;5;2133;32.316652660589;29.0;;;;;;;;0.95;1.05;;;100.6;
#
2748;699;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;3a;0.3;3.0;32.69;30.24;28.52;0.2;0.22;0.0;0.77;23.84;
2749;699;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L2;2b;3.4;10.5;28.42;25.11;21.85;0.51;0.57;0.0;0.24;57.6;
2750;699;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;2a;14.0;4.0;21.77;20.05;18.04;0.12;0.14;0.0;0.11;12.45;
2751;699;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1b;18.1;3.0;17.93;16.21;14.31;0.06;0.07;0.0;0.05;4.34;
2752;699;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1a;21.2;5.5;14.18;10.15;5.21;0.05;0.05;0.0;0.0;2.28;
2753;699;�briges Nadelholz;199;5;2133;32.316652660589;29.0;Restholz 1;Restholz 1;26.8;2.2;5.0;2.64;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;699;�briges Nadelholz;199;5;2133;32.316652660589;29.0;;;;;;;;0.95;1.05;;;100.6;
#
2754;700;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;3a;0.3;3.0;32.69;30.24;28.52;0.2;0.22;0.0;0.77;23.84;
2755;700;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L2;2b;3.4;10.5;28.42;25.11;21.85;0.51;0.57;0.0;0.24;57.6;
2756;700;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;2a;14.0;4.0;21.77;20.05;18.04;0.12;0.14;0.0;0.11;12.45;
2757;700;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1b;18.1;3.0;17.93;16.21;14.31;0.06;0.07;0.0;0.05;4.34;
2758;700;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1a;21.2;5.5;14.18;10.15;5.21;0.05;0.05;0.0;0.0;2.28;
2759;700;�briges Nadelholz;199;5;2133;32.316652660589;29.0;Restholz 1;Restholz 1;26.8;2.2;5.0;2.64;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;700;�briges Nadelholz;199;5;2133;32.316652660589;29.0;;;;;;;;0.95;1.05;;;100.6;
#
2760;701;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;3a;0.3;3.0;32.69;30.24;28.52;0.2;0.22;0.0;0.77;23.84;
2761;701;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L2;2b;3.4;10.5;28.42;25.11;21.85;0.51;0.57;0.0;0.24;57.6;
2762;701;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;2a;14.0;4.0;21.77;20.05;18.04;0.12;0.14;0.0;0.11;12.45;
2763;701;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1b;18.1;3.0;17.93;16.21;14.31;0.06;0.07;0.0;0.05;4.34;
2764;701;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1a;21.2;5.5;14.18;10.15;5.21;0.05;0.05;0.0;0.0;2.28;
2765;701;�briges Nadelholz;199;5;2133;32.316652660589;29.0;Restholz 1;Restholz 1;26.8;2.2;5.0;2.64;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;701;�briges Nadelholz;199;5;2133;32.316652660589;29.0;;;;;;;;0.95;1.05;;;100.6;
#
2766;702;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;3a;0.3;3.0;32.69;30.24;28.52;0.2;0.22;0.0;0.77;23.84;
2767;702;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L2;2b;3.4;10.5;28.42;25.11;21.85;0.51;0.57;0.0;0.24;57.6;
2768;702;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;2a;14.0;4.0;21.77;20.05;18.04;0.12;0.14;0.0;0.11;12.45;
2769;702;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1b;18.1;3.0;17.93;16.21;14.31;0.06;0.07;0.0;0.05;4.34;
2770;702;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;1a;21.2;5.5;14.18;10.15;5.21;0.05;0.05;0.0;0.0;2.28;
2771;702;�briges Nadelholz;199;5;2133;32.316652660589;29.0;Restholz 1;Restholz 1;26.8;2.2;5.0;2.64;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;702;�briges Nadelholz;199;5;2133;32.316652660589;29.0;;;;;;;;0.95;1.05;;;100.6;
#
2772;703;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L1;3a;0.3;3.0;32.69;30.24;28.52;0.2;0.22;0.0;0.77;23.84;
2773;703;�briges Nadelholz;199;5;2133;32.316652660589;29.0;L2;2b;3.4;10.5;28.42;25.11;21.85;0.51;0.57;0.0;0.24;57.6;
