#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
#Summe:;38;Fichte;100;105;2016;25.025537957707872;23.0;;;;;;;;0.48;0.53;;;44.05;
#
137;39;Fichte;100;105;2016;14.166370889853289;15.0;L2;1a;0.3;13.5;14.13;10.14;2.72;0.11;0.12;0.0;0.0;5.43;
138;39;Fichte;100;105;2016;14.166370889853289;15.0;Restholz 1;Restholz 1;13.9;1.1;2.52;1.35;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;39;Fichte;100;105;2016;14.166370889853289;15.0;;;;;;;;0.11;0.12;;;5.44;
#
139;40;Fichte;100;105;2016;20.387446683554284;20.0;L2;1b;0.3;9.5;20.45;17.13;14.06;0.22;0.24;0.0;0.07;16.17;
140;40;Fichte;100;105;2016;20.387446683554284;20.0;L2;1a;9.9;8.5;13.99;10.04;3.7;0.07;0.08;0.0;0.0;3.38;
141;40;Fichte;100;105;2016;20.387446683554284;20.0;Restholz 1;Restholz 1;18.5;1.5;3.5;1.86;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;40;Fichte;100;105;2016;20.387446683554284;20.0;;;;;;;;0.29;0.32;;;19.58;
#
142;41;Fichte;100;105;2016;25.13089367739053;23.0;L2;2a;0.3;9.5;25.29;21.22;18.28;0.34;0.37;0.0;0.16;34.85;
143;41;Fichte;100;105;2016;25.13089367739053;23.0;L1;1b;9.9;4.5;18.21;16.43;14.28;0.09;0.1;0.0;0.06;6.8;
144;41;Fichte;100;105;2016;25.13089367739053;23.0;L2;1a;14.5;6.5;14.17;10.23;4.73;0.05;0.06;0.0;0.0;2.71;
145;41;Fichte;100;105;2016;25.13089367739053;23.0;Restholz 1;Restholz 1;21.1;1.9;4.53;2.42;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;41;Fichte;100;105;2016;25.13089367739053;23.0;;;;;;;;0.49;0.54;;;44.42;
#
146;42;Fichte;100;105;2016;20.292219182713183;20.0;L2;1b;0.3;9.0;20.35;17.19;14.37;0.21;0.23;0.0;0.08;15.42;
147;42;Fichte;100;105;2016;20.292219182713183;20.0;L2;1a;9.4;9.0;14.3;10.27;3.68;0.07;0.09;0.0;0.0;3.74;
148;42;Fichte;100;105;2016;20.292219182713183;20.0;Restholz 1;Restholz 1;18.5;1.5;3.48;1.85;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;42;Fichte;100;105;2016;20.292219182713183;20.0;;;;;;;;0.28;0.32;;;19.19;
#
149;43;Fichte;100;177;2016;31.60257062732952;28.0;L2;2b;0.3;14.5;31.94;25.12;20.28;0.73;0.81;0.0;0.18;82.3;
150;43;Fichte;100;177;2016;31.60257062732952;28.0;L1;1b;14.9;5.5;20.19;17.42;14.06;0.13;0.15;0.0;0.05;9.46;
151;43;Fichte;100;177;2016;31.60257062732952;28.0;L1;1a;20.5;5.0;13.92;10.23;5.73;0.04;0.05;0.0;0.0;2.08;
152;43;Fichte;100;177;2016;31.60257062732952;28.0;Restholz 1;Restholz 1;25.6;2.4;5.52;2.94;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;43;Fichte;100;177;2016;31.60257062732952;28.0;;;;;;;;0.91;1.01;;;93.94;
#
153;44;�briges Laubolz;299;197;2016;1.22739742411251;3.0;Restholz 1;Restholz 1;0.3;2.7;1.58;1.01;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;44;�briges Laubolz;299;197;2016;1.22739742411251;3.0;;;;;;;;0.0;0.0;;;0.01;
#
154;45;Fichte;100;11;2017;1.2586150158767353;3.0;Restholz 1;Restholz 1;0.3;2.7;1.61;1.03;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;45;Fichte;100;11;2017;1.2586150158767353;3.0;;;;;;;;0.0;0.0;;;0.01;
#
155;46;Fichte;100;11;2017;1.2586150158767353;3.0;Restholz 1;Restholz 1;0.3;2.7;1.61;1.03;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;46;Fichte;100;11;2017;1.2586150158767353;3.0;;;;;;;;0.0;0.0;;;0.01;
#
156;47;�briges Laubolz;299;11;2017;1.3140210755628925;3.0;Restholz 1;Restholz 1;0.3;2.7;1.7;1.08;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;47;�briges Laubolz;299;11;2017;1.3140210755628925;3.0;;;;;;;;0.0;0.0;;;0.01;
#
157;48;�briges Laubolz;299;11;2017;1.3140210755628925;3.0;Restholz 1;Restholz 1;0.3;2.7;1.7;1.08;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;48;�briges Laubolz;299;11;2017;1.3140210755628925;3.0;;;;;;;;0.0;0.0;;;0.01;
#
158;49;�briges Laubolz;299;11;2017;1.1307832428914306;3.0;Restholz 1;Restholz 1;0.3;2.7;1.46;0.93;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;49;�briges Laubolz;299;11;2017;1.1307832428914306;3.0;;;;;;;;0.0;0.0;;;0.01;
#
159;50;�briges Laubolz;299;11;2017;1.1307832428914306;3.0;Restholz 1;Restholz 1;0.3;2.7;1.46;0.93;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;50;�briges Laubolz;299;11;2017;1.1307832428914306;3.0;;;;;;;;0.0;0.0;;;0.01;
#
160;51;�briges Laubolz;299;11;2017;1.3309684664769506;3.0;Restholz 1;Restholz 1;0.3;2.7;1.72;1.1;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;51;�briges Laubolz;299;11;2017;1.3309684664769506;3.0;;;;;;;;0.0;0.0;;;0.01;
#
161;52;�briges Laubolz;299;11;2017;1.2534652176380885;3.0;Restholz 1;Restholz 1;0.3;2.7;1.62;1.03;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;52;�briges Laubolz;299;11;2017;1.2534652176380885;3.0;;;;;;;;0.0;0.0;;;0.01;
#
162;53;Fichte;100;13;2017;36.964491755219726;31.0;L2;3a;0.3;12.0;37.45;30.01;26.66;0.88;0.96;0.0;0.47;106.58;
163;53;Fichte;100;13;2017;36.964491755219726;31.0;L1;2b;12.4;4.0;26.6;25.17;23.44;0.19;0.21;0.0;0.26;20.88;
164;53;Fichte;100;13;2017;36.964491755219726;31.0;L1;2a;16.5;4.5;23.35;21.01;18.27;0.15;0.17;0.0;0.1;15.5;
165;53;Fichte;100;13;2017;36.964491755219726;31.0;L2;1a;21.1;9.5;18.14;10.95;1.03;0.1;0.12;0.0;0.0;5.01;
166;53;Fichte;100;13;2017;36.964491755219726;31.0;Restholz 1;Restholz 1;30.7;0.3;0.78;0.39;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;53;Fichte;100;13;2017;36.964491755219726;31.0;;;;;;;;1.32;1.47;;;147.97;
#
167;54;Fichte;100;13;2017;18.7114416761298;19.0;L2;1b;0.3;7.5;18.75;16.23;14.01;0.15;0.17;0.0;0.08;11.38;
168;54;Fichte;100;13;2017;18.7114416761298;19.0;L2;1a;7.9;9.5;13.94;10.09;3.59;0.08;0.09;0.0;0.0;3.79;
169;54;Fichte;100;13;2017;18.7114416761298;19.0;Restholz 1;Restholz 1;17.5;1.5;3.4;1.82;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;54;Fichte;100;13;2017;18.7114416761298;19.0;;;;;;;;0.23;0.26;;;15.2;
#
170;55;Fichte;100;13;2017;49.82845978973947;37.0;L1;4;0.3;6.0;50.67;43.46;39.76;0.89;0.97;0.0;1.86;113.04;
171;55;Fichte;100;13;2017;49.82845978973947;37.0;L3;3b;6.4;16.0;39.67;35.13;27.51;1.5;1.66;0.0;0.34;181.51;
172;55;Fichte;100;13;2017;49.82845978973947;37.0;L1;2b;22.5;3.0;27.38;25.32;23.09;0.14;0.16;0.0;0.18;15.68;
173;55;Fichte;100;13;2017;49.82845978973947;37.0;L1;1b;25.6;5.0;22.93;18.83;14.3;0.14;0.16;0.0;0.04;10.17;
174;55;Fichte;100;13;2017;49.82845978973947;37.0;L1;1a;30.7;4.0;14.11;10.12;5.72;0.03;0.04;0.0;0.0;1.65;
175;55;Fichte;100;13;2017;49.82845978973947;37.0;Restholz 1;Restholz 1;34.8;2.2;5.49;2.84;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;55;Fichte;100;13;2017;49.82845978973947;37.0;;;;;;;;2.71;3.0;;;322.14;
#
176;56;Fichte;100;13;2017;22.843344885681297;22.0;L2;2a;0.3;6.5;22.96;20.16;18.29;0.21;0.23;0.0;0.19;21.24;
177;56;Fichte;100;13;2017;22.843344885681297;22.0;L1;1b;6.9;5.5;18.23;16.49;14.32;0.11;0.13;0.0;0.07;8.42;
178;56;Fichte;100;13;2017;22.843344885681297;22.0;L2;1a;12.5;7.5;14.23;10.31;4.52;0.06;0.07;0.0;0.0;3.16;
179;56;Fichte;100;13;2017;22.843344885681297;22.0;Restholz 1;Restholz 1;20.1;1.9;4.33;2.32;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;56;Fichte;100;13;2017;22.843344885681297;22.0;;;;;;;;0.38;0.43;;;32.86;
#
180;57;Fichte;100;13;2017;31.833586026686955;28.0;L3;2b;0.3;15.5;32.18;25.03;19.49;0.78;0.86;0.0;0.15;87.08;
181;57;Fichte;100;13;2017;31.833586026686955;28.0;L1;1b;15.9;4.5;19.39;16.98;14.16;0.1;0.11;0.0;0.05;7.3;
182;57;Fichte;100;13;2017;31.833586026686955;28.0;L1;1a;20.5;5.0;14.02;10.3;5.77;0.04;0.05;0.0;0.0;2.11;
183;57;Fichte;100;13;2017;31.833586026686955;28.0;Restholz 1;Restholz 1;25.6;2.4;5.57;2.96;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;57;Fichte;100;13;2017;31.833586026686955;28.0;;;;;;;;0.92;1.02;;;96.6;
#
184;58;Fichte;100;13;2017;35.848404953864296;30.0;L2;3a;0.3;9.5;36.29;30.01;27.23;0.69;0.75;0.0;0.55;83.51;
185;58;Fichte;100;13;2017;35.848404953864296;30.0;L2;2b;9.9;6.5;27.17;25.11;22.31;0.31;0.35;0.0;0.22;34.9;
186;58;Fichte;100;13;2017;35.848404953864296;30.0;L1;2a;16.5;3.5;22.21;20.34;18.23;0.11;0.12;0.0;0.1;11.18;
187;58;Fichte;100;13;2017;35.848404953864296;30.0;L2;1a;20.1;9.5;18.11;11.02;1.05;0.1;0.12;0.0;0.0;5.04;
188;58;Fichte;100;13;2017;35.848404953864296;30.0;Restholz 1;Restholz 1;29.7;0.3;0.79;0.4;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;58;Fichte;100;13;2017;35.848404953864296;30.0;;;;;;;;1.21;1.34;;;134.63;
#
189;59;Fichte;100;13;2017;14.04247705587626;15.0;L2;1a;0.3;13.5;14.01;10.05;2.7;0.11;0.12;0.0;0.0;5.33;
190;59;Fichte;100;13;2017;14.04247705587626;15.0;Restholz 1;Restholz 1;13.9;1.1;2.5;1.34;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;59;Fichte;100;13;2017;14.04247705587626;15.0;;;;;;;;0.11;0.12;;;5.34;
#
191;60;Fichte;100;13;2017;42.22534353731286;33.0;L3;3a;0.3;22.0;42.84;31.27;20.7;1.71;1.88;0.0;0.14;206.43;
192;60;Fichte;100;13;2017;42.22534353731286;33.0;L1;1b;22.4;4.0;20.56;17.57;14.25;0.09;0.11;0.0;0.04;6.97;
193;60;Fichte;100;13;2017;42.22534353731286;33.0;L1;1a;26.5;4.0;14.08;10.37;6.18;0.03;0.04;0.0;0.0;1.71;
194;60;Fichte;100;13;2017;42.22534353731286;33.0;Restholz 1;Restholz 1;30.6;2.4;5.95;3.12;0.0;0.0;0.0;0.0;0.0;0.12;
#Summe:;60;Fichte;100;13;2017;42.22534353731286;33.0;;;;;;;;1.84;2.04;;;215.23;
#
195;61;Fichte;100;13;2017;18.919444219682752;19.0;L2;1b;0.3;7.5;18.95;16.41;14.16;0.16;0.17;0.0;0.08;11.63;
196;61;Fichte;100;13;2017;18.919444219682752;19.0;L2;1a;7.9;9.5;14.1;10.2;3.63;0.08;0.09;0.0;0.0;3.88;
197;61;Fichte;100;13;2017;18.919444219682752;19.0;Restholz 1;Restholz 1;17.5;1.5;3.44;1.84;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;61;Fichte;100;13;2017;18.919444219682752;19.0;;;;;;;;0.24;0.26;;;15.54;
#
198;62;Fichte;100;13;2017;16.2449580958202;17.0;L1;1b;0.3;3.5;16.24;15.11;14.14;0.06;0.07;0.0;0.1;4.44;
199;62;Fichte;100;13;2017;16.2449580958202;17.0;L2;1a;3.9;12.0;14.09;10.1;2.53;0.1;0.11;0.0;0.0;4.78;
200;62;Fichte;100;13;2017;16.2449580958202;17.0;Restholz 1;Restholz 1;16.0;1.0;2.33;1.23;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;62;Fichte;100;13;2017;16.2449580958202;17.0;;;;;;;;0.16;0.17;;;9.23;
#
201;63;Fichte;100;13;2017;25.1138418296331;23.0;L2;2a;0.3;9.5;25.27;21.2;18.27;0.34;0.37;0.0;0.15;34.81;
202;63;Fichte;100;13;2017;25.1138418296331;23.0;L1;1b;9.9;4.5;18.2;16.42;14.27;0.09;0.1;0.0;0.06;6.8;
203;63;Fichte;100;13;2017;25.1138418296331;23.0;L2;1a;14.5;6.5;14.17;10.22;4.73;0.05;0.06;0.0;0.0;2.7;
204;63;Fichte;100;13;2017;25.1138418296331;23.0;Restholz 1;Restholz 1;21.1;1.9;4.52;2.42;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;63;Fichte;100;13;2017;25.1138418296331;23.0;;;;;;;;0.48;0.54;;;44.36;
#
205;64;Fichte;100;13;2017;40.5700277385108;33.0;L3;3a;0.3;22.0;41.16;30.04;19.89;1.57;1.74;0.0;0.13;190.56;
206;64;Fichte;100;13;2017;40.5700277385108;33.0;L1;1b;22.4;3.5;19.75;17.26;14.52;0.08;0.09;0.0;0.04;5.83;
207;64;Fichte;100;13;2017;40.5700277385108;33.0;L1;1a;26.0;4.5;14.36;10.43;5.93;0.04;0.05;0.0;0.0;1.96;
208;64;Fichte;100;13;2017;40.5700277385108;33.0;Restholz 1;Restholz 1;30.6;2.4;5.72;3.0;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;64;Fichte;100;13;2017;40.5700277385108;33.0;;;;;;;;1.7;1.88;;;198.47;
#
209;65;Fichte;100;13;2017;16.020258473758897;16.0;L1;1b;0.3;3.0;15.99;15.05;14.18;0.05;0.05;0.0;0.09;3.72;
210;65;Fichte;100;13;2017;16.020258473758897;16.0;L2;1a;3.4;11.5;14.12;10.14;2.67;0.09;0.1;0.0;0.0;4.62;
211;65;Fichte;100;13;2017;16.020258473758897;16.0;Restholz 1;Restholz 1;15.0;1.0;2.45;1.3;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;65;Fichte;100;13;2017;16.020258473758897;16.0;;;;;;;;0.14;0.16;;;8.35;
#
212;66;Fichte;100;13;2017;28.03144417677956;25.0;L1;2b;0.3;5.5;28.26;25.07;23.21;0.27;0.29;0.0;0.39;29.56;
213;66;Fichte;100;13;2017;28.03144417677956;25.0;L2;2a;5.9;7.5;23.15;20.93;18.02;0.25;0.28;0.0;0.13;25.87;
214;66;Fichte;100;13;2017;28.03144417677956;25.0;L1;1b;13.5;3.5;17.93;16.22;14.25;0.07;0.08;0.0;0.05;5.11;
215;66;Fichte;100;13;2017;28.03144417677956;25.0;L1;1a;17.1;6.0;14.13;10.03;4.58;0.05;0.06;0.0;0.0;2.42;
216;66;Fichte;100;13;2017;28.03144417677956;25.0;Restholz 1;Restholz 1;23.2;1.8;4.36;2.31;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;66;Fichte;100;13;2017;28.03144417677956;25.0;;;;;;;;0.64;0.71;;;63.02;
#
217;67;Fichte;100;13;2017;44.39421134414782;35.0;L1;4;0.3;4.5;45.09;40.03;36.97;0.56;0.61;0.0;1.55;70.41;
218;67;Fichte;100;13;2017;44.39421134414782;35.0;L3;3a;4.9;21.0;36.87;30.41;18.16;1.45;1.61;0.0;0.09;175.26;
219;67;Fichte;100;13;2017;44.39421134414782;35.0;L2;1a;26.0;8.5;18.0;10.59;1.28;0.09;0.1;0.0;0.0;4.29;
220;67;Fichte;100;13;2017;44.39421134414782;35.0;Restholz 1;Restholz 1;34.6;0.4;1.03;0.52;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;67;Fichte;100;13;2017;44.39421134414782;35.0;;;;;;;;2.09;2.32;;;249.96;
#
221;68;Fichte;100;25;2017;1.2104213708105145;3.0;Restholz 1;Restholz 1;0.3;2.7;1.54;0.99;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;68;Fichte;100;25;2017;1.2104213708105145;3.0;;;;;;;;0.0;0.0;;;0.01;
#
222;69;Ahorn;203;25;2017;1.3609375407231052;2.0;Restholz 1;Restholz 1;0.3;1.7;2.6;1.53;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;69;Ahorn;203;25;2017;1.3609375407231052;2.0;;;;;;;;0.0;0.0;;;0.02;
#
223;70;�briges Laubolz;299;25;2017;1.3177812780585192;3.0;Restholz 1;Restholz 1;0.3;2.7;1.7;1.09;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;70;�briges Laubolz;299;25;2017;1.3177812780585192;3.0;;;;;;;;0.0;0.0;;;0.01;
#
224;71;�briges Nadelholz;199;25;2017;1.3126551229714722;3.0;Restholz 1;Restholz 1;0.3;2.7;1.67;1.07;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;71;�briges Nadelholz;199;25;2017;1.3126551229714722;3.0;;;;;;;;0.0;0.0;;;0.01;
#
225;72;Fichte;100;36;2017;41.635689656967344;33.0;L3;3a;0.3;22.0;42.24;30.83;20.41;1.66;1.83;0.0;0.14;200.71;
226;72;Fichte;100;36;2017;41.635689656967344;33.0;L1;1b;22.4;4.0;20.27;17.32;14.05;0.09;0.11;0.0;0.04;6.77;
227;72;Fichte;100;36;2017;41.635689656967344;33.0;L1;1a;26.5;4.0;13.88;10.22;6.09;0.03;0.04;0.0;0.0;1.66;
228;72;Fichte;100;36;2017;41.635689656967344;33.0;Restholz 1;Restholz 1;30.6;2.4;5.87;3.08;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;72;Fichte;100;36;2017;41.635689656967344;33.0;;;;;;;;1.79;1.98;;;209.26;
#
229;73;Fichte;100;40;2017;26.54810480312078;24.0;L2;2a;0.3;11.5;26.74;21.83;18.04;0.44;0.48;0.0;0.14;44.84;
230;73;Fichte;100;40;2017;26.54810480312078;24.0;L1;1b;11.9;4.0;17.96;16.16;14.06;0.08;0.09;0.0;0.05;5.83;
231;73;Fichte;100;40;2017;26.54810480312078;24.0;L1;1a;16.0;6.0;13.94;10.03;4.76;0.05;0.06;0.0;0.0;2.41;
232;73;Fichte;100;40;2017;26.54810480312078;24.0;Restholz 1;Restholz 1;22.1;1.9;4.55;2.42;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;73;Fichte;100;40;2017;26.54810480312078;24.0;;;;;;;;0.56;0.63;;;53.13;
#
233;74;Fichte;100;40;2017;18.70192926011934;19.0;L2;1b;0.3;7.0;18.74;16.36;14.32;0.15;0.16;0.0;0.09;10.77;
234;74;Fichte;100;40;2017;18.70192926011934;19.0;L2;1a;7.4;10.5;14.26;10.09;2.58;0.08;0.1;0.0;0.0;4.21;
235;74;Fichte;100;40;2017;18.70192926011934;19.0;Restholz 1;Restholz 1;18.0;1.0;2.37;1.24;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;74;Fichte;100;40;2017;18.70192926011934;19.0;;;;;;;;0.23;0.26;;;14.98;
#
236;75;Fichte;100;40;2017;51.706925803583005;38.0;L1;4;0.3;6.0;52.61;45.03;41.12;0.96;1.05;0.0;2.06;121.44;
237;75;Fichte;100;40;2017;51.706925803583005;38.0;L3;3b;6.4;20.5;41.03;35.01;22.67;1.87;2.08;0.0;0.17;226.32;
238;75;Fichte;100;40;2017;51.706925803583005;38.0;L1;1b;27.0;4.5;22.51;18.69;14.53;0.12;0.14;0.0;0.04;8.97;
239;75;Fichte;100;40;2017;51.706925803583005;38.0;L1;1a;31.6;4.0;14.34;10.32;5.93;0.03;0.04;0.0;0.0;1.72;
240;75;Fichte;100;40;2017;51.706925803583005;38.0;Restholz 1;Restholz 1;35.7;2.3;5.7;2.95;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;75;Fichte;100;40;2017;51.706925803583005;38.0;;;;;;;;2.99;3.32;;;358.54;
#
241;76;Fichte;100;40;2017;40.21732567746288;32.0;L3;3a;0.3;21.0;40.77;30.03;20.27;1.5;1.66;0.0;0.14;181.89;
242;76;Fichte;100;40;2017;40.21732567746288;32.0;L1;1b;21.4;4.0;20.14;17.26;14.05;0.09;0.11;0.0;0.04;6.72;
243;76;Fichte;100;40;2017;40.21732567746288;32.0;L1;1a;25.5;4.0;13.88;10.26;6.13;0.03;0.04;0.0;0.0;1.67;
244;76;Fichte;100;40;2017;40.21732567746288;32.0;Restholz 1;Restholz 1;29.6;2.4;5.91;3.11;0.0;0.0;0.0;0.0;0.0;0.12;
#Summe:;76;Fichte;100;40;2017;40.21732567746288;32.0;;;;;;;;1.63;1.81;;;190.4;
#
245;77;Fichte;100;40;2017;18.279277777005984;18.0;L2;1b;0.3;6.5;18.29;16.1;14.13;0.13;0.14;0.0;0.08;9.65;
246;77;Fichte;100;40;2017;18.279277777005984;18.0;L2;1a;6.9;9.5;14.06;10.24;3.72;0.08;0.09;0.0;0.0;3.9;
247;77;Fichte;100;40;2017;18.279277777005984;18.0;Restholz 1;Restholz 1;16.5;1.5;3.52;1.89;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;77;Fichte;100;40;2017;18.279277777005984;18.0;;;;;;;;0.21;0.23;;;13.57;
#
248;78;Fichte;100;40;2017;27.8524606909242;25.0;L1;2b;0.3;5.0;28.08;25.13;23.35;0.24;0.27;0.0;0.4;26.82;
249;78;Fichte;100;40;2017;27.8524606909242;25.0;L2;2a;5.4;7.5;23.29;21.11;18.35;0.26;0.28;0.0;0.14;26.36;
250;78;Fichte;100;40;2017;27.8524606909242;25.0;L1;1b;13.0;4.0;18.26;16.37;14.16;0.08;0.09;0.0;0.05;5.99;
251;78;Fichte;100;40;2017;27.8524606909242;25.0;L1;1a;17.1;5.5;14.04;10.35;5.58;0.05;0.05;0.0;0.0;2.34;
252;78;Fichte;100;40;2017;27.8524606909242;25.0;Restholz 1;Restholz 1;22.7;2.3;5.38;2.88;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;78;Fichte;100;40;2017;27.8524606909242;25.0;;;;;;;;0.63;0.7;;;61.59;
#
253;79;Fichte;100;40;2017;35.155032181930395;30.0;L2;3a;0.3;8.0;35.59;30.03;27.5;0.58;0.63;0.0;0.61;69.75;
254;79;Fichte;100;40;2017;35.155032181930395;30.0;L2;2b;8.4;8.0;27.44;25.14;21.88;0.39;0.43;0.0;0.21;43.23;
255;79;Fichte;100;40;2017;35.155032181930395;30.0;L1;2a;16.5;3.0;21.78;20.23;18.5;0.09;0.1;0.0;0.11;9.36;
256;79;Fichte;100;40;2017;35.155032181930395;30.0;L1;1b;19.6;3.0;18.38;16.46;14.35;0.06;0.07;0.0;0.05;4.48;
257;79;Fichte;100;40;2017;35.155032181930395;30.0;L1;1a;22.7;5.0;14.21;10.21;5.42;0.04;0.05;0.0;0.0;2.09;
258;79;Fichte;100;40;2017;35.155032181930395;30.0;Restholz 1;Restholz 1;27.8;2.2;5.21;2.74;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;79;Fichte;100;40;2017;35.155032181930395;30.0;;;;;;;;1.16;1.28;;;129.0;
#
259;80;Fichte;100;40;2017;26.02799742438783;24.0;L2;2a;0.3;11.0;26.21;21.54;18.08;0.41;0.45;0.0;0.14;41.78;
260;80;Fichte;100;40;2017;26.02799742438783;24.0;L1;1b;11.4;4.0;18.0;16.31;14.33;0.08;0.09;0.0;0.06;5.93;
261;80;Fichte;100;40;2017;26.02799742438783;24.0;L2;1a;15.5;6.5;14.22;10.19;4.67;0.05;0.06;0.0;0.0;2.7;
262;80;Fichte;100;40;2017;26.02799742438783;24.0;Restholz 1;Restholz 1;22.1;1.9;4.46;2.37;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;80;Fichte;100;40;2017;26.02799742438783;24.0;;;;;;;;0.54;0.6;;;50.46;
#
263;81;Fichte;100;40;2017;21.960505874126905;21.0;L1;2a;0.3;4.5;22.05;20.05;18.64;0.14;0.15;0.0;0.21;14.25;
264;81;Fichte;100;40;2017;21.960505874126905;21.0;L2;1b;4.9;6.5;18.59;16.64;14.19;0.14;0.15;0.0;0.07;10.18;
265;81;Fichte;100;40;2017;21.960505874126905;21.0;L2;1a;11.5;7.5;14.11;10.29;4.58;0.06;0.07;0.0;0.0;3.13;
266;81;Fichte;100;40;2017;21.960505874126905;21.0;Restholz 1;Restholz 1;19.1;1.9;4.38;2.36;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;81;Fichte;100;40;2017;21.960505874126905;21.0;;;;;;;;0.34;0.38;;;27.61;
#
267;82;�briges Laubolz;299;42;2017;1.1898393532679103;3.0;Restholz 1;Restholz 1;0.3;2.7;1.54;0.98;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;82;�briges Laubolz;299;42;2017;1.1898393532679103;3.0;;;;;;;;0.0;0.0;;;0.01;
#
268;83;Fichte;100;53;2017;16.402094617438514;17.0;L1;1b;0.3;3.5;16.39;15.26;14.28;0.06;0.07;0.0;0.1;4.53;
269;83;Fichte;100;53;2017;16.402094617438514;17.0;L2;1a;3.9;12.0;14.22;10.2;2.56;0.1;0.11;0.0;0.0;4.87;
270;83;Fichte;100;53;2017;16.402094617438514;17.0;Restholz 1;Restholz 1;16.0;1.0;2.35;1.24;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;83;Fichte;100;53;2017;16.402094617438514;17.0;;;;;;;;0.16;0.18;;;9.41;
#
271;84;Fichte;100;53;2017;38.11862937981114;31.0;L3;3a;0.3;15.0;38.62;30.06;25.19;1.1;1.21;0.0;0.33;133.45;
272;84;Fichte;100;53;2017;38.11862937981114;31.0;L1;2a;15.4;6.0;25.11;22.06;18.29;0.22;0.25;0.0;0.1;23.01;
273;84;Fichte;100;53;2017;38.11862937981114;31.0;L2;1a;21.5;9.0;18.15;11.02;1.33;0.1;0.11;0.0;0.0;4.79;
274;84;Fichte;100;53;2017;38.11862937981114;31.0;Restholz 1;Restholz 1;30.6;0.4;1.07;0.54;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;84;Fichte;100;53;2017;38.11862937981114;31.0;;;;;;;;1.42;1.58;;;161.25;
#
275;85;Fichte;100;53;2017;22.27048163527628;21.0;L1;2a;0.3;5.0;22.36;20.15;18.62;0.16;0.17;0.0;0.2;16.09;
276;85;Fichte;100;53;2017;22.27048163527628;21.0;L1;1b;5.4;6.0;18.56;16.7;14.39;0.13;0.14;0.0;0.07;9.44;
277;85;Fichte;100;53;2017;22.27048163527628;21.0;L2;1a;11.5;8.0;14.31;10.13;3.62;0.07;0.08;0.0;0.0;3.26;
278;85;Fichte;100;53;2017;22.27048163527628;21.0;Restholz 1;Restholz 1;19.6;1.4;3.4;1.8;0.0;0.0;0.0;0.0;0.0;0.02;
